香泉环岛,116.220378,39.993424
北京植物园,116.214684,39.993622
香山,116.204727,39.993503
中科院植物园,116.210386,39.991571
红旗村,116.20704,39.982036
南河滩北站,116.206897,39.978264
南河滩,116.207367,39.974285
门头馨村南区,116.207535,39.968929
北辛庄,116.207153,39.963871
双新园,116.210495,39.959068
南辛庄,116.212899,39.956875
巨山农场,116.225128,39.954807
西平庄,116.234833,39.954895
南平庄,116.243988,39.948166
海淀区残联,116.25399,39.947033
佟家坟,116.258598,39.94674
四季青桥西,116.269402,39.946861
四季青桥南,116.273889,39.941602
营慧寺,116.274015,39.936398
五路桥,116.274467,39.932858
定慧桥北,116.274834,39.926453
定慧桥南,116.275842,39.922626
