工人疗养院,116.197001,39.944527
西下庄西,116.199371,39.944553
杏石口,116.197973,39.947934
八大处南站,116.190855,39.94803
雍王府,116.179696,39.947161
绍家坡,116.173329,39.945035
福寿岭,116.172241,39.939919
模式口东里,116.170651,39.935595
金顶北街,116.169262,39.932548
金顶街北口,116.169045,39.92911
金顶街五区,116.165651,39.926302
石景山,116.160842,39.927001
首钢小区,116.157483,39.931884
模式口西里,116.151756,39.937122
高井路口西,116.141808,39.941463
石景山高井,116.137817,39.946055
石府路西,116.136793,39.948659
石府路东,116.13977,39.949423
石府路,116.143937,39.949709
