西苑,116.292743,39.997622
颐和园路东口,116.301636,39.997318
圆明园南门,116.312405,39.999861
清华大学西门,116.315126,39.997947
蓝旗营,116.323789,39.992435
五道口,116.335228,39.992794
北京语言大学,116.345304,39.993099
成府路口西,116.350441,39.993259
北京科技大学北门,116.359085,39.993519
志新北里,116.369089,39.993151
志新桥北,116.369331,39.9883
志新桥南,116.369545,39.983208
牡丹园北,116.369751,39.979225
牡丹园,116.369878,39.975469
北太平桥南,116.3703,39.965752
北京师范大学,116.370859,39.959601
小西天,116.371452,39.953373
积水潭桥南,116.372185,39.946888
新街口北,116.372335,39.941988
地铁新街口站,116.368763,39.941233
