香泉环岛,116.22135,39.992214
万安,116.232109,39.983542
小屯,116.247475,39.973087
闵庄,116.252464,39.97311
中坞,116.261589,39.973333
北营门,116.271111,39.969738
四海桥南,116.274376,39.967865
四海桥,116.276736,39.968238
火器营桥西,116.280586,39.972549
六郎庄,116.290207,39.979412
海淀南路西口,116.303351,39.975291
海淀南路,116.308212,39.97567
海淀黄庄东,116.319351,39.976013
知春里,116.32681,39.976241
白塔庵北,116.333607,39.979067
保福寺桥南,116.333405,39.98312
东升园,116.333038,39.990417
五道口,116.334931,39.992782
展春园西路北口,116.340317,39.99224
展春园西路南口,116.340586,39.987995
大运村路北口,116.340699,39.984848
大运村公交场站,116.341142,39.976992
