上地六街东口,116.309527,40.045382
上地七街路口东,116.306476,40.045903
上地七街,116.306085,40.043989
上地五街,116.308394,40.040039
上地三街东口,116.313268,40.03681
上地桥东,116.321688,40.036489
朱房路西口,116.326046,40.031094
清河中街西口,116.332378,40.030946
清河中街,116.334861,40.030877
毛纺路南口,116.336997,40.028611
后八家路北口,116.337201,40.018633
八家嘉园,116.342795,40.015009
月泉路东口,116.349653,40.015182
学知园,116.352218,40.014774
静淑苑,116.352448,40.004171
学院路北口,116.352817,39.99707
成府路口南,116.353142,39.990864
北京航空航天大学,116.35365,39.982804
学知桥南,116.352873,39.974518
蓟门桥北,116.352951,39.972548
蓟门桥南,116.353181,39.964258
明光桥北,116.353342,39.960955
明光村,116.352179,39.958099
明光村西站,116.349167,39.958147
交大东路北口,116.346437,39.957439
北京交通大学东门,116.347481,39.953823
交大东路,116.348711,39.949427
北下关,116.348259,39.945072
北京交通大学,116.343394,39.946688
大柳树南站,116.337257,39.950239
大柳树北站,116.335808,39.954174
皂君庙西站,116.333537,39.957535
中国农业科学院南门,116.328477,39.957196
魏公村路,116.317848,39.956917
魏公村路西口,116.312019,39.956944
为公桥,116.30912,39.954876
万寿寺,116.309457,39.94941
紫竹桥北,116.309727,39.94464
紫竹桥南,116.30986,39.937347
花园桥南,116.309908,39.929285
航天桥南,116.309929,39.922001
八一湖,116.31,39.91362
公主坟北,116.30999,39.909863
公主坟南,116.310035,39.902036
六里桥北里,116.310074,39.890213
六里桥南,116.310738,39.881875
益丰苑,116.308911,39.87862
六里桥长途站,116.305265,39.880603
