西直河西站,116.526545,39.84191
王村路,116.527205,39.847031
王村路北口,116.527886,39.852266
北京焦化厂,116.532865,39.851359
工业技师学院,116.527912,39.853832
垡头南站,116.522083,39.85681
地铁垡头站,116.509722,39.860881
厚金路南口,116.505295,39.861506
厚金路,116.505291,39.865547
金蝉北路西口,116.502431,39.867483
紫南家园,116.499284,39.875165
紫南家园北站,116.496549,39.877075
南楼梓庄,116.498798,39.87826
广化大街南口,116.502674,39.877418
广化大街,116.503563,39.883563
地铁化工站,116.503568,39.886684
广化大街北口,116.503597,39.892126
唐家村(西行),116.500955,39.89326
地铁百子湾站,116.497101,39.89332
大郊亭桥东,116.493598,39.893273
大郊亭桥西,116.485139,39.893264
九龙山路口东,116.479592,39.893299
九龙山,116.47645,39.897118
苹果社区东,116.471866,39.897174
苹果社区,116.469106,39.897209
百子湾南二路西口,116.463286,39.897283
双花园,116.461771,39.898012
大北窑南,116.46197,39.905608
