国家体育场东,116.400101,39.989925
慧忠路西口,116.402695,39.994694
安慧桥北,116.407578,39.993542
亚运村,116.402947,39.988615
北辰西桥,116.388283,39.988174
健翔桥东,116.382744,39.988041
健翔桥西,116.37529,39.987923
志新桥南,116.369545,39.983212
牡丹园北,116.36974,39.979423
牡丹园,116.369896,39.975151
北太平桥南,116.370304,39.96576
铁狮子坟,116.370575,39.962639
北京师范大学南门,116.368416,39.958047
明光桥东,116.358811,39.958069
明光村,116.352062,39.958095
明光村西站,116.349123,39.958147
皂君庙东站,116.345265,39.958177
皂君庙,116.341072,39.957956
皂君庙西站,116.333516,39.957535
中国农业科学院南门,116.328644,39.957211
魏公村路,116.317782,39.956918
为公桥,116.30912,39.954899
万寿寺,116.309457,39.949423
紫竹桥南,116.30986,39.937435
花园桥南,116.309905,39.929271
航天桥北,116.309914,39.925583
