神路街,116.443359,39.923752
朝外北街,116.442001,39.92696
工人体育场南门,116.446094,39.926311
东大桥路口东,116.451567,39.922279
关东店,116.454887,39.920864
呼家楼西,116.459384,39.919709
小庄路口东,116.471476,39.916011
红庙路口西,116.476746,39.915562
英家坟,116.484879,39.915321
慈云寺,116.493047,39.915425
东八里庄,116.497674,39.915551
十里堡,116.506181,39.915751
甘露园,116.516106,39.916229
朝阳路太平庄,116.525085,39.917088
民航总医院,116.530518,39.916733
朝阳路高井,116.534714,39.916409
大黄庄桥东,116.545816,39.915851
定福庄,116.556452,39.915714
第二外国语学院,116.563941,39.915829
朝阳路三间房,116.573708,39.914955
周家井,116.58136,39.914013
管庄,116.588837,39.91251
杨闸环岛西,116.596901,39.911747
杨闸路口东,116.6027,39.908724
重兴寺,116.614883,39.905048
八里桥,116.624992,39.906239
通州北苑路口东,116.638125,39.90602
通州西门路口北,116.643581,39.907925
通惠北路南口,116.642843,39.912292
通惠北路北口,116.642739,39.914896
北京财贸职业学院,116.647717,39.92191
北京胸科医院,116.652643,39.921997
耿庄桥北,116.686037,39.927444
耿庄,116.679106,39.929688
焦王庄南口,116.673689,39.930191
焦王庄北口,116.67347,39.934383
刘庄,116.673238,39.939115
惠兰美居小区,116.673129,39.944714
刘庄北站,116.673155,39.949922
