辛庄,116.495434,39.940573
豆各庄,116.501563,39.93954
豆各庄路口南,116.501957,39.934983
石佛营东里,116.501905,39.932717
石佛营西里东站,116.500638,39.931519
石佛营西里,116.49688,39.931454
高庙,116.49605,39.930065
八里庄北里,116.4977,39.928194
八里庄北里东站,116.500938,39.928173
石佛营路,116.501884,39.92701
石佛营路南口,116.501884,39.925174
八里庄南里,116.498798,39.923073
红领巾公园,116.49424,39.923043
延静里,116.483885,39.922986
金台路口南,116.478043,39.921402
红庙路口北,116.477969,39.917743
八王坟北,116.477844,39.910625
八王坟南,116.477687,39.906324
光辉桥南,116.477643,39.904284
九龙山,116.477439,39.896085
珠江帝景,116.477387,39.892235
平乐园北,116.477279,39.887062
平乐园小区,116.481003,39.88419
窑洼湖桥东,116.494809,39.880352
南楼梓庄,116.498785,39.878264
地铁南楼梓庄站,116.503503,39.875872
朝阳大柳树,116.507361,39.873845
垡头北站,116.513872,39.864635
垡头,116.513867,39.862079
垡头南站,116.524449,39.855382
工业技师学院,116.52997,39.852635
康化路北口,116.536602,39.84832
西直河,116.535534,39.84214
康化路南口,116.533477,39.831797
西直河南站,116.534657,39.829948
