小庄路口北,116.469592,39.917622
水碓路口南,116.469592,39.921536
金台路口西,116.47523,39.922943
金台路口东,116.479349,39.922834
延静里,116.483772,39.922863
红领巾公园,116.494497,39.922921
八里庄南里,116.498911,39.922956
石佛营路南口,116.501953,39.924918
石佛营路,116.501966,39.927331
十里堡北区,116.501979,39.930569
石佛营东里,116.501979,39.932365
姚家园西口,116.504837,39.936844
姚家园东,116.518372,39.940643
平房西口,116.526042,39.941441
平房,116.532522,39.941398
平房东口,116.543273,39.941172
泓鑫家园,116.547157,39.948442
东坝中路,116.547188,39.954258
金泰丽富嘉园,116.547188,39.956797
北京奥林匹克花园,116.547183,39.959427
北京奥林匹克花园北站,116.547205,39.964293
朝运街西站,116.552492,39.965786
铁十六局,116.5552,39.965703
东坝,116.557747,39.970382
三岔河北站,116.566875,39.971814
马厂,116.570881,39.977431
北马房,116.569351,39.989994
郁金香花园,116.565404,40.004375
小店路口,116.564206,40.008698
蟹岛度假村东门,116.561897,40.016845
前苇沟,116.558128,40.021923
东苇路北口,116.554653,40.025985
苇沟,116.560349,40.02951
苇沟大桥,116.573047,40.034041
天竺西站,116.583847,40.044979
天竺,116.587027,40.048707
机场道口,116.59293,40.054657
北平里,116.595291,40.05378
岗山路,116.603893,40.046502
岗山村,116.612266,40.043672
岗山村南站,116.612218,40.034978
