金盏村,116.572752,40.004891
金盏卫生院,116.57168,40.002457
长店路口东,116.566841,40.002956
小店路口,116.56424,40.008568
蟹岛度假村东门,116.561897,40.016845
前苇沟,116.558067,40.021992
苇沟桥西,116.54947,40.025655
和平农场,116.529121,40.018433
京顺东街,116.527367,40.023609
北皋,116.512482,40.011711
东辛店,116.506324,40.006306
望京村,116.494284,39.995043
大山桥西,116.486748,39.988068
西八间房,116.48204,39.983832
京密路丽都饭店,116.476449,39.978749
四元桥东,116.473442,39.976036
四元桥西,116.46362,39.967166
三元桥东站,116.460456,39.964293
地铁三元桥站,116.458637,39.962643
静安庄,116.446114,39.96352
西坝河,116.439227,39.96809
太阳宫桥,116.431602,39.969718
和平东桥,116.42247,39.969475
和平西桥,116.419948,39.969028
