槐树岭公交场站,116.175117,39.861133
槐树岭南站,116.180508,39.85888
张郭庄,116.187317,39.855408
张郭庄小区北,116.197487,39.852409
张郭庄小区,116.199345,39.85069
张郭庄小区东,116.201363,39.84753
装甲兵干休所,116.204145,39.842478
杜家坎,116.210773,39.844097
卢沟新桥,116.228203,39.846973
抗战雕塑园,116.234358,39.850321
西道口,116.238255,39.854201
岳各庄桥北,116.27737,39.878498
岳各庄,116.275187,39.884032
郑常庄,116.274284,39.890335
青塔,116.274315,39.893478
南沙窝桥,116.276233,39.897053
沙窝桥北,116.274315,39.901814
五棵松桥东,116.278199,39.907405
沙沟路口东,116.285057,39.907421
东翠路口,116.288239,39.907421
万寿路口西,116.293304,39.90741
翠微路口,116.300851,39.907444
公主坟西,116.307648,39.906712
八一湖,116.310525,39.912296
航天桥南,116.310421,39.922231
