朝新嘉园,116.559735,39.950655
朝阳新城,116.555519,39.950661
高杨树北,116.551437,39.950634
东坝中路,116.547188,39.954249
金泰丽富嘉园,116.547188,39.956797
北京奥林匹克花园,116.547188,39.959401
北京奥林匹克花园北站,116.547205,39.964293
东坝家园东站,116.545178,39.965825
东坝家园西站,116.541029,39.965833
单店东,116.537758,39.965683
单店北,116.534615,39.966568
单店西路北口,116.533624,39.969748
南岗子,116.537977,39.971055
北岗子,116.531016,39.975977
北石家村,116.523438,39.978121
雍家村,116.51898,39.97806
东八间房,116.514154,39.975404
大陈各庄,116.506981,39.97184
将台路东口,116.502057,39.971853
将台路东站,116.49717,39.971892
将台路口东,116.491059,39.971923
将台路口西,116.48875,39.973173
高家园,116.484618,39.975903
丽都饭店,116.479942,39.978981
望京医院,116.473468,39.983307
花家地北里,116.469696,39.985734
花家地西里二区,116.462591,39.986076
望京桥北,116.456632,39.983303
望京桥西,116.453026,39.982426
地铁望京西站,116.446849,39.993177
