海淀五路居,116.281671,39.932418
恩济里小区北,116.287726,39.932049
恩济西街南站,116.284874,39.927227
定慧寺东,116.286654,39.924093
西钓鱼台,116.299667,39.92387
航天桥西,116.305868,39.923806
航天桥北,116.310443,39.926107
花园桥南,116.310425,39.929924
花园桥东,116.31306,39.932287
老虎庙,116.315725,39.932322
外文印刷厂,116.321515,39.932339
白石桥南,116.325907,39.936467
国家图书馆,116.324978,39.944848
中央民族大学,116.324479,39.94842
魏公村,116.323928,39.952739
中国农业科学院,116.322799,39.961207
人民大学,116.320259,39.969585
海淀黄庄东,116.319466,39.976017
知春里,116.32671,39.976237
白塔庵东,116.335703,39.976428
知春路,116.344549,39.976411
塔院小区南门,116.359948,39.976562
牡丹园西,116.368234,39.976641
牡丹园东,116.374077,39.976696
健德门东,116.384878,39.976753
地铁北土城站,116.392461,39.976823
安贞医院北站,116.400391,39.976888
地铁安贞门站,116.405473,39.976927
奥体东门,116.407465,39.980942
安慧桥北,116.407704,39.992973
炎黄艺术馆,116.407804,39.997934
大屯南,116.407847,40.000955
慧忠北里,116.407936,40.004104
慧忠北里北,116.407999,40.007214
科荟路东口,116.414714,40.009345
辛店村,116.417068,40.015591
北苑,116.418194,40.027665
大羊坊,116.416436,40.036884
大羊坊东站,116.420868,40.037543
北苑家园西站,116.423646,40.041484
北苑家园,116.428229,40.041454
