西苑枢纽站,116.290399,39.999965
骚子营,116.288012,40.007487
小清河,116.287378,40.011367
肖家河,116.285152,40.01842
农大南路西口,116.286701,40.022752
厢黄旗,116.291593,40.023694
树村,116.298841,40.024692
树村东口,116.30691,40.025647
上地南口,116.313524,40.027487
风芳园,116.307817,40.033234
软件园东站,116.301332,40.045525
上地九街西口,116.301367,40.049223
地铁西二旗站南,116.309097,40.051584
西二旗大街,116.312743,40.05306
西二旗,116.31605,40.053134
安宁庄路,116.320773,40.048733
西三旗桥西,116.325694,40.052513
西三旗桥北,116.328099,40.056667
回龙观桥北,116.322444,40.064405
新龙城,116.323685,40.067513
回龙观医院北,116.331081,40.06826
新龙城东站,116.333286,40.068268
龙腾苑六区东门,116.334557,40.07398
龙腾苑二区南门,116.336489,40.075707
龙腾苑四区北门,116.342565,40.075634
龙跃苑四区北门,116.349041,40.075599
龙跃苑一区南门,116.352483,40.07556
龙跃苑东二区东门,116.358793,40.076493
和谐家园二区西门,116.35809,40.082418
和谐家园一区南门,116.360256,40.084015
龙锦三街,116.364197,40.084132
龙锦苑东二区南门,116.369028,40.084358
龙锦苑东五区南门,116.374977,40.084774
新干线一区西门,116.377031,40.081081
新干线家园,116.378641,40.078997
九台庄园西站,116.384089,40.0775
回南家园,116.387812,40.084045
