宏福苑小区西,116.364822,40.116107
宏福苑小区,116.368099,40.115508
宏福苑小区东,116.37128,40.115299
宏福苑小区南,116.377235,40.112114
平西王府,116.374489,40.100826
平西王府西,116.365822,40.099865
霍营北口,116.36544,40.088463
霍营,116.366081,40.085712
上坡佳园西门,116.366692,40.083225
华龙苑中里,116.367661,40.079224
华龙苑南里北门,116.365746,40.075069
地铁霍营站东,116.362079,40.073568
地铁霍营站,116.35898,40.071771
新康园北区北门,116.35204,40.067743
文华路南口,116.348859,40.065885
黄土店,116.346985,40.062485
地铁育新站,116.346502,40.060352
育新小区北口,116.341965,40.059525
邮政研究院,116.336306,40.05849
西三旗桥东,116.330942,40.056589
西三旗桥南,116.330452,40.052395
四拨子,116.337898,40.042686
清河小营桥南,116.342143,40.037541
清河,116.347899,40.030299
清河南镇,116.351185,40.025859
上清桥南,116.35431,40.021146
花虎沟,116.35743,40.017864
双泉堡,116.364688,40.008234
双泉堡南,116.366768,40.005543
北沙滩桥东,116.372696,40.001583
南沟泥河,116.378838,40.001759
中科院地理所,116.381493,40.001845
国家会议中心,116.386788,40.000747
国家体育馆,116.386971,39.99675
北辰西桥北,116.387166,39.992726
民族园路,116.390964,39.982509
中华民族园,116.393477,39.981658
安贞西里,116.394266,39.97421
安华桥北,116.394432,39.97084
安贞桥西,116.400803,39.968511
安贞桥东,116.411706,39.968798
和平西桥,116.420197,39.969038
和平东桥,116.422587,39.969106
