南十里居,116.500026,39.95503
南十里居北站,116.498728,39.958668
酒仙桥中心小学,116.492832,39.964478
酒仙桥南,116.491415,39.965378
酒仙桥,116.489931,39.968099
将台路口北,116.489853,39.973415
陈各庄,116.48983,39.976078
王爷坟,116.489761,39.982418
大山子路口南,116.489644,39.986793
西八间房,116.481866,39.983689
京密路丽都饭店,116.476541,39.978837
四元桥东,116.473541,39.97612
四元桥西,116.463546,39.967097
三元桥东站,116.460408,39.964245
三元桥,116.454987,39.959948
三元桥西站,116.450195,39.955872
左家庄,116.446285,39.952652
左家庄桥西,116.444844,39.949206
东直门枢纽站,116.437812,39.942961
