前门,116.399293,39.899332
天安门东,116.401385,39.907648
南河沿,116.406858,39.910812
东安门,116.406745,39.914141
骑河楼,116.406541,39.919167
沙滩路口北,116.406293,39.925152
亮果厂,116.406052,39.928772
东黄城根北口,116.405861,39.932262
南锣鼓巷,116.404089,39.933529
地安门外,116.396224,39.93497
鼓楼,116.396085,39.937591
鼓楼北,116.393945,39.944757
鼓楼桥南,116.393885,39.946923
钟楼北桥北,116.395425,39.953351
鼓楼外大街南站,116.395048,39.960582
鼓楼外大街北站,116.394991,39.961888
安华桥南,116.394779,39.966328
安华桥北,116.394557,39.97112
安贞西里,116.39441,39.974449
地铁北土城站,116.391983,39.976944
华严里,116.3881,39.979057
北辰西桥南,116.387856,39.984509
北辰西桥北,116.387451,39.992203
国家体育馆,116.387283,39.995621
北辰东路,116.400711,39.997009
国家体育场东,116.400879,39.993698
