衙门口公交场站,116.214523,39.902205
七星园,116.214622,39.90023
六合园北,116.218711,39.900473
银河大街,116.221161,39.905148
京原东站,116.219887,39.907452
京原路口东,116.214423,39.907452
京原路口西,116.209462,39.907448
京燕饭店,116.204147,39.907444
八角西街,116.198872,39.909275
八角南路,116.196714,39.910959
古城公园,116.194305,39.911751
古城东街,116.192543,39.914475
古城东街北口,116.192214,39.91724
古城北路西口,116.188034,39.917878
杨庄路西口,116.186749,39.922218
苹果园南,116.186493,39.92577
地铁苹果园站,116.178741,39.925846
金顶南路,116.16776,39.924661
金安桥西,116.160469,39.924564
铸造村,116.155357,39.924328
首钢小西门,116.148994,39.924385
广宁村,116.145395,39.925803
石景山火车站,116.140816,39.928398
麻峪,116.133229,39.933077
电厂路,116.135026,39.936272
高井路口南,116.140356,39.938932
