四惠枢纽站,116.498141,39.906748
四惠东站,116.515356,39.907613
高碑店桥东,116.531021,39.909157
梆子井,116.553125,39.908876
茶家坟,116.56477,39.909045
双桥西,116.575065,39.909705
双桥南,116.577161,39.905343
东柳,116.577391,39.902769
咸宁侯,116.576471,39.894718
咸宁侯东站,116.588568,39.893385
双桥中学,116.590443,39.893494
双桥中路,116.598576,39.892001
双桥农场,116.601007,39.889154
双树村北,116.601883,39.883472
苏家屯,116.609761,39.879883
双树村,116.60171,39.876701
万子营,116.599536,39.86694
地铁黑庄户站,116.600569,39.86
万子营路南口,116.601693,39.855156
黑庄户,116.596198,39.85372
小鲁店北,116.592478,39.851081
小鲁店南,116.593993,39.844184
大鲁店,116.594826,39.839097
大鲁店公交场站,116.595747,39.836076
