新街口豁口,116.367222,39.947391
玉桃园,116.359575,39.944983
西直门外,116.348299,39.93977
动物园,116.335777,39.938351
白石桥东,116.329857,39.938668
白石桥西,116.323242,39.939184
北洼路,116.304145,39.944462
车道沟桥东,116.299561,39.946049
板井,116.287186,39.946724
四季青桥东,116.277603,39.946693
四季青桥西,116.267769,39.946987
佟家坟,116.256749,39.946962
海淀区残联,116.250694,39.947327
南平庄,116.245964,39.947647
西平庄,116.234375,39.954952
巨山农场,116.224653,39.954883
南辛庄,116.213707,39.95499
巨山,116.214767,39.950344
北京射击场,116.209236,39.944241
西下庄北,116.200343,39.945091
杏石口,116.197884,39.947933
八大处南站,116.190851,39.94803
雍王府,116.179705,39.947166
