德茂桥东,116.430148,39.782361
德茂庄,116.432973,39.778772
地铁德茂站,116.440786,39.773069
忠兴庄,116.446298,39.768746
瀛海庄,116.448069,39.764588
地铁瀛海站,116.449375,39.760773
三槐堂,116.451042,39.755247
同心庄,116.453516,39.74773
笃庆堂,116.455464,39.742031
北普陀影视城,116.457954,39.736019
大兴南宫村,116.462532,39.730366
南大红门,116.465069,39.723299
曹村,116.474594,39.715034
垡上,116.479218,39.709396
青云店敬老院,116.487587,39.699547
青云市场,116.493598,39.693108
花园新区,116.501224,39.684045
青云店(临时站),116.506406,39.677444
青云店公交场站,116.519831,39.674857
