永定门汽车站,116.384258,39.870373
北京南站,116.376319,39.867622
开阳桥北,116.374444,39.874015
自新路口北,116.374497,39.880213
南横街路口北,116.374496,39.884762
菜市口西,116.371923,39.889349
牛街路口西,116.362548,39.889405
广安门内,116.356046,39.889631
广安门南,116.348495,39.886368
椿树馆街,116.348568,39.882713
白纸坊桥北,116.34888,39.87872
菜户营桥北,116.348549,39.871529
玉泉营桥北,116.347183,39.85717
玉泉营桥南,116.345665,39.846062
马家楼桥北,116.345547,39.835894
新发地北,116.345428,39.827126
九龙山庄,116.34569,39.803546
九龙家园,116.345586,39.799232
欣旺北大街北口,116.339981,39.800488
兴都苑小区,116.339638,39.797981
宏盛家园,116.339418,39.796185
兴海家园,116.338841,39.791918
兴海学校,116.336862,39.790595
兴海公园,116.333446,39.790712
宏福路,116.33076,39.790799
地铁西红门站,116.328451,39.789996
地铁文化公园,116.326859,39.782761
西红门公交场站,116.322326,39.786745
