育新小区,116.343247,40.055885
育新小区北口,116.341866,40.059505
邮政研究院,116.336304,40.058491
西三旗桥东,116.330877,40.056545
西三旗桥西,116.328138,40.054444
安宁里,116.327301,40.04771
安宁里南站,116.331233,40.043121
安宁庄东路南口,116.335599,40.0375
清河大楼,116.329506,40.035877
上地桥东,116.322098,40.036423
上地三街东口,116.314019,40.037192
上地西里,116.31184,40.032674
上地南口,116.313403,40.027227
树村东口,116.306641,40.02569
树村,116.298559,40.024735
厢黄旗,116.291557,40.023762
农大南路西口,116.286736,40.022854
肖家河,116.284158,40.019119
小清河,116.287561,40.010308
骚子营,116.287908,40.008147
西苑,116.29184,39.997574
