四惠枢纽站,116.497267,39.906869
陈家林,116.50843,39.9077
四惠东站,116.515339,39.907613
高碑店桥东,116.530975,39.909157
远通桥西,116.538468,39.909045
梆子井,116.553008,39.908876
梆子井东,116.558456,39.908958
茶家坟,116.564727,39.909045
双桥西,116.575043,39.909702
双桥南,116.577161,39.905339
东柳,116.577391,39.90276
咸宁侯,116.576454,39.894861
何家坟,116.572304,39.889885
于家围,116.571335,39.882957
石槽南路西口,116.568472,39.879158
于家围南,116.571632,39.874859
绿丰家园北门,116.579567,39.875313
绿丰家园东门,116.582771,39.873234
宇达创意公交场站,116.582947,39.872014
