五路,116.295654,39.936981
慈寿寺桥,116.296295,39.932178
八宝庄,116.296394,39.921368
翠微西里,116.297104,39.918037
罗道庄,116.301468,39.915943
玉渊潭南路,116.304428,39.913013
普惠南里,116.309196,39.912613
柳林馆,116.314926,39.911182
玉渊潭南门,116.320999,39.910461
军事博物馆,116.325714,39.907383
会城门,116.32888,39.905239
北蜂窝路,116.328918,39.901199
北蜂窝路南口,116.328995,39.898876
广莲路,116.328766,39.893433
湾子,116.328464,39.889896
广外甘石桥,116.333015,39.889858
达官营,116.339627,39.88977
手帕口南街,116.342817,39.886228
广安门货站,116.342053,39.883759
广安门车站西街,116.341714,39.88174
京铁和园,116.341888,39.879345
白纸坊桥西,116.347995,39.877522
南菜园,116.352344,39.877669
