地铁善各庄站,116.476966,40.027552
来广营路口南,116.466901,40.019779
广顺桥南,116.467117,40.013725
望京科技创业园,116.472977,40.010955
望京花园,116.473099,40.008234
宏昌路,116.473236,40.004475
望京西园三区北门,116.475349,40.001884
望京西园三区东门,116.47865,40.00079
阜安西路,116.478377,39.996619
望京西园四区,116.473563,39.995751
大西洋新城南门,116.468025,39.990707
花家地西里二区,116.462677,39.986111
望京桥北,116.456636,39.983312
望京桥南,116.453003,39.978854
地铁太阳宫站,116.446393,39.971832
西坝河东里,116.445512,39.968893
曙光里,116.451854,39.967458
曙光里南口,116.449266,39.965122
静安庄,116.446037,39.96357
