大北窑南,116.462122,39.907083
大北窑东,116.46474,39.908121
郎家园,116.470586,39.908242
八王坟北,116.478096,39.910591
景辉街东口,116.478003,39.912422
红庙路口北,116.478125,39.918051
金台路口南,116.478188,39.921146
甜水园北里,116.478377,39.930395
甜水园街北口,116.477432,39.933796
景园,116.47434,39.936532
朝阳公园西门,116.474655,39.940739
枣营,116.474388,39.944106
枣营北站,116.472708,39.948872
安家楼,116.473342,39.95293
朝阳公园北门,116.484543,39.9566
东风北桥东,116.490156,39.959119
酒仙桥商场,116.492982,39.960964
酒仙桥中心小学,116.493016,39.964362
酒仙桥,116.489922,39.968288
将台路口北,116.489844,39.97349
陈各庄,116.489831,39.976055
万红西街,116.486115,39.982101
地铁望京南站,116.480392,39.986027
望花路东里,116.474844,39.989787
地铁阜通站,116.471858,39.991771
望京西园四区,116.473828,39.995807
望京街西口,116.4729,39.999046
宏昌路,116.473333,40.004245
望京花园西区,116.467726,40.006506
利泽西街东口,116.466024,40.008637
东湖,116.459831,40.00839
