大西洋新城南门,116.468163,39.990715
地铁阜通站,116.471814,39.991545
望花路,116.471671,39.988615
望花路西口,116.468147,39.985456
花家地南街,116.464848,39.985178
阜通西大街西口,116.459327,39.985153
望京桥北,116.456642,39.98328
望京桥南,116.452904,39.978752
太阳宫公园,116.450508,39.97617
地铁太阳宫站,116.446227,39.971681
西坝河东里,116.445482,39.968902
曙光里,116.45207,39.967648
曙光里南口,116.449301,39.965148
静安庄东,116.449436,39.960846
静安东街,116.448793,39.959332
左家庄东街,116.448242,39.955513
左家庄,116.445198,39.950996
新源里,116.449081,39.948414
塔园村,116.450365,39.944132
春秀路,116.442848,39.941231
东直门枢纽站,116.438162,39.942597
