四惠枢纽站,116.49592,39.906808
八王坟西,116.476463,39.908478
郎家园,116.470122,39.908381
大北窑东,116.464727,39.908589
大北窑南,116.46135,39.905378
双花园,116.461281,39.898296
双井桥北,116.461197,39.895363
垂杨柳,116.453926,39.893639
马圈,116.448958,39.893711
广渠门内,116.437706,39.893772
安化楼,116.433716,39.89373
培新街,116.430542,39.893715
榄杆市,116.42247,39.893307
磁器口西,116.415993,39.893044
水道子,116.412895,39.892937
桥湾,116.40995,39.892826
东城三里河,116.406479,39.892693
过街楼,116.399582,39.891689
珠市口西,116.395645,39.890728
虎坊桥路口东,116.386337,39.88961
虎坊桥路口西,116.381767,39.889439
菜市口西,116.371834,39.889351
牛街路口西,116.362427,39.8894
广安门内,116.357582,39.889479
达官营,116.337973,39.889926
湾子,116.328972,39.89003
莲花池,116.319115,39.888462
六里桥东,116.315048,39.886819
六里桥西,116.306753,39.883234
小井桥东,116.296289,39.880217
白塔村,116.295082,39.881645
水衙沟路东口,116.293701,39.886829
靛厂村南站,116.289749,39.886665
岳各庄东路北口,116.284508,39.887447
靛厂新村,116.281105,39.889576
